customer_id,signup_date,last_active,total_spend,num_support_tickets,total_logins,subscription_type,country,churned
CUST_670,2024-06-08,2024-12-18,1258.7520662983532,6,115,basic,UK,0
CUST_671,2024-10-09,2024-12-19,4362.6231295368325,4,121,basic,USA,0
CUST_672,2024-02-05,2024-12-09,4881.2375660417365,3,19,premium,Australia,0
CUST_673,2024-07-04,2024-11-29,2479.13940021668,5,41,premium,Australia,0
CUST_674,2024-11-07,2024-12-16,3296.849108824683,2,146,enterprise,Australia,0
CUST_675,2024-07-24,2024-12-10,4203.483334948568,3,78,enterprise,USA,0
CUST_676,2024-04-30,2024-12-24,1871.0986797352878,6,73,basic,Australia,0
CUST_677,2024-07-06,2024-12-09,1814.7398021952242,4,23,premium,Canada,0
CUST_678,2024-07-10,2024-12-09,4729.540191496496,8,97,basic,USA,0
CUST_679,2024-09-09,2024-12-02,1915.6178917663046,2,143,basic,USA,0
CUST_680,2024-11-12,2024-12-27,3293.062585717777,7,68,enterprise,USA,0
CUST_681,2024-05-07,2024-12-11,606.7023635944229,5,120,basic,UK,0
CUST_682,2024-01-03,2024-12-03,4864.751824218775,1,49,enterprise,UK,0
CUST_683,2024-06-18,2024-12-17,1220.6339418129123,5,102,premium,Canada,0
CUST_684,2024-08-05,2024-12-18,4176.093214984112,6,185,enterprise,Australia,0
CUST_685,2024-03-27,2024-12-05,715.3800715260351,6,172,premium,UK,0
CUST_686,2024-02-10,2024-12-27,1628.5330051804576,9,135,premium,UK,0
CUST_687,2024-05-22,2024-12-24,1753.530125333262,5,84,basic,UK,0
CUST_688,2024-01-16,2024-12-10,1437.1475999193601,2,40,enterprise,USA,0
CUST_689,2024-01-19,2024-12-21,3868.4397153595714,8,22,enterprise,UK,0
CUST_690,2024-08-25,2024-12-19,3356.5171439601513,7,21,premium,Australia,0
CUST_691,2024-01-26,2024-12-11,2516.7366979308044,8,169,enterprise,Canada,0
CUST_692,2024-06-07,2024-12-10,2233.0375797244837,3,184,premium,Canada,0
CUST_693,2024-10-16,2024-12-03,1636.8595367344178,4,62,premium,Canada,0
CUST_694,2024-01-14,2024-11-28,1456.7349504295182,3,154,premium,UK,0
CUST_695,2024-07-28,2024-12-09,2821.4284447529885,9,177,enterprise,Canada,0
CUST_696,2024-03-10,2024-11-29,2341.6826175982374,5,96,basic,USA,0
CUST_697,2024-07-30,2024-12-10,4620.066858981171,2,155,enterprise,USA,0
CUST_698,2023-12-30,2024-12-16,4897.460521579096,9,28,basic,USA,0
CUST_699,2024-06-23,2024-12-11,353.59849336057914,2,13,enterprise,Australia,0
CUST_700,2024-04-11,2024-12-11,1756.4976516394086,7,143,premium,Australia,0
CUST_701,2024-07-28,2024-12-12,2179.40357062566,4,14,premium,Australia,0
CUST_702,2024-08-25,2024-12-08,3349.7171424760186,4,5,enterprise,USA,0
CUST_703,2024-01-06,2024-12-08,3665.220865969181,7,53,basic,UK,0
CUST_704,2024-03-07,2024-12-04,766.7735636986514,8,159,enterprise,UK,0
CUST_705,2024-07-04,2024-12-09,2661.8769216337355,9,101,premium,USA,0
CUST_706,2024-04-07,2024-11-30,1505.0678619702173,2,64,enterprise,Canada,0
CUST_707,2024-04-24,2024-12-10,3851.268085223532,2,130,premium,UK,0
CUST_708,2024-02-04,2024-12-01,1053.9622436582854,6,190,basic,Australia,0
CUST_709,2024-09-29,2024-12-11,3609.590191948629,3,198,premium,Canada,0
CUST_710,2024-06-26,2024-12-01,1992.9463959574741,4,39,basic,USA,0
CUST_711,2024-06-26,2024-12-24,1869.7483144640198,3,56,basic,UK,0
CUST_712,2024-01-11,2024-12-04,2553.09620097859,8,14,premium,USA,0
CUST_713,2024-03-30,2024-12-27,287.8479391558395,4,98,basic,Canada,0
CUST_714,2024-08-07,2024-12-15,3141.3970845181943,4,68,enterprise,Australia,0
CUST_715,2024-10-06,2024-12-07,1165.61201617171,5,187,enterprise,Canada,0
CUST_716,2024-08-08,2024-12-25,4008.0120218155653,9,22,premium,Australia,0
CUST_717,2024-09-20,2024-11-30,744.9463045617634,2,38,basic,Australia,0
CUST_718,2024-04-28,2024-11-28,1732.0895436009928,1,129,premium,USA,0
CUST_719,2024-10-30,2024-11-29,4843.505588712124,5,63,enterprise,UK,0
CUST_720,2024-11-16,2024-12-16,3259.299493823554,8,105,premium,Canada,0
CUST_721,2024-06-19,2024-12-27,1981.3163647055196,3,176,premium,Australia,0
CUST_722,2024-07-31,2024-12-27,2874.767080772142,2,64,premium,Australia,0
CUST_723,2024-04-04,2024-11-30,2583.7193027649178,3,88,basic,Canada,0
CUST_724,2024-04-03,2024-12-10,3051.738392551661,3,173,enterprise,Canada,0
CUST_725,2024-02-05,2024-12-02,3398.703142312263,3,181,basic,USA,0
CUST_726,2024-11-21,2024-12-22,4070.8548091355706,1,14,premium,Australia,0
CUST_727,2024-03-16,2024-12-16,2075.9794142861765,8,20,premium,UK,0
CUST_728,2024-09-14,2024-12-08,1949.4714104903007,4,48,enterprise,Canada,0
CUST_729,2024-04-25,2024-12-27,3202.400869974893,0,49,enterprise,UK,0
CUST_730,2024-06-17,2024-12-26,111.96820633667322,5,109,basic,UK,0
CUST_731,2024-04-17,2024-12-21,2780.3896002288875,1,15,premium,USA,0
CUST_732,2024-03-15,2024-12-19,2085.9868447137223,6,96,basic,UK,0
CUST_733,2024-03-23,2024-12-05,4739.6339435806385,8,170,enterprise,Australia,0
CUST_734,2024-07-28,2024-12-19,4463.436030361435,1,132,premium,Australia,0
CUST_735,2024-01-22,2024-12-10,244.1256903161338,1,26,enterprise,USA,0
CUST_736,2024-02-03,2024-12-23,630.220317937845,5,4,premium,UK,0
CUST_737,2024-01-17,2024-12-24,4750.479277236607,3,70,basic,USA,0
CUST_738,2024-01-12,2024-12-17,3591.672636718169,8,142,basic,USA,0
CUST_739,2024-08-25,2024-12-26,465.78326413426566,7,88,premium,Australia,0
CUST_740,2024-04-04,2024-12-03,241.57289738031037,6,189,basic,USA,0
CUST_741,2024-09-22,2024-12-18,4542.719437188063,9,168,basic,Australia,0
CUST_742,2024-10-18,2024-12-21,4118.475454507992,3,145,enterprise,Canada,0
CUST_743,2024-07-24,2024-12-27,1415.1645483700727,3,54,enterprise,Canada,0
CUST_744,2024-11-25,2024-12-27,4533.57510954536,0,111,basic,USA,0
CUST_745,2024-01-10,2024-12-06,3071.169012674828,8,40,premium,USA,0
CUST_746,2024-11-19,2024-11-29,3357.0237495888455,5,111,premium,UK,0
CUST_747,2024-05-26,2024-12-13,4213.767171854126,3,18,enterprise,UK,0
CUST_748,2024-09-14,2024-12-24,3730.287186533386,1,102,enterprise,UK,0
CUST_749,2024-10-05,2024-12-12,214.43693100499405,0,100,premium,Australia,0
CUST_750,2024-01-15,2024-12-25,3138.5144224467817,1,160,basic,USA,0
CUST_751,2024-04-17,2024-11-28,500.75363471677554,3,80,enterprise,Canada,0
CUST_752,2024-01-16,2024-11-29,781.1322766998904,0,98,premium,Australia,0
CUST_753,2024-09-22,2024-12-09,2014.2143531397498,6,48,basic,USA,0
CUST_754,2024-03-11,2024-12-07,4759.854345303765,4,168,basic,UK,0
CUST_755,2024-06-04,2024-11-28,1302.1400362064992,7,88,premium,Australia,0
CUST_756,2024-04-04,2024-12-25,3628.527468266715,1,139,enterprise,Canada,0
CUST_757,2024-10-03,2024-12-12,1343.3715428480962,4,14,basic,USA,0
CUST_758,2024-06-14,2024-12-01,3600.7787318497203,0,160,basic,UK,0
CUST_759,2024-04-03,2024-12-03,2199.490421327735,5,105,basic,USA,0
CUST_760,2024-11-03,2024-12-14,749.2116517187301,8,36,premium,Australia,1
CUST_761,2024-06-01,2024-12-12,3238.0960914449074,7,180,basic,USA,0
CUST_762,2024-05-10,2024-12-20,2463.0373385128173,7,148,premium,Australia,0
CUST_763,2024-11-08,2024-12-11,204.98585818632364,3,150,basic,USA,0
CUST_764,2024-03-07,2024-11-28,205.93940414123932,5,148,premium,UK,0
CUST_765,2024-07-30,2024-12-22,174.43515825274415,7,53,enterprise,Australia,0
CUST_766,2024-05-16,2024-12-25,3011.095291878925,0,17,premium,Canada,0
CUST_767,2024-11-26,2024-12-16,4889.452270921409,6,166,premium,Canada,0
CUST_768,2024-07-16,2024-12-20,2924.357468813076,9,78,enterprise,Canada,0
CUST_769,2024-06-12,2024-12-18,826.4816279189573,8,123,enterprise,Canada,0
CUST_770,2024-08-31,2024-12-19,1755.250496994642,5,171,premium,Canada,0
CUST_771,2024-08-19,2024-12-07,2550.611818667459,0,106,enterprise,Canada,0
CUST_772,2024-10-17,2024-12-25,2206.2334841364886,5,192,basic,UK,0
CUST_773,2024-03-17,2024-12-12,1446.6192433183603,8,181,enterprise,Australia,0
CUST_774,2024-07-02,2024-12-07,3207.0614644646334,2,49,premium,Canada,0
CUST_775,2024-03-11,2024-11-30,947.136101957987,3,194,premium,USA,0
CUST_776,2024-05-20,2024-12-18,1630.5793926112103,9,195,premium,Canada,0
CUST_777,2024-10-21,2024-12-19,2577.8293081336883,0,69,enterprise,USA,0
CUST_778,2024-05-05,2024-12-19,344.3669720768427,3,72,enterprise,Canada,0
CUST_779,2024-01-30,2024-12-16,1591.070997806556,7,129,premium,Canada,0
CUST_780,2024-11-18,2024-11-28,2671.823187107312,2,157,premium,Canada,0
CUST_781,2024-02-13,2024-12-05,4905.4878314696025,0,192,basic,UK,0
CUST_782,2024-07-02,2024-12-24,319.72061382992695,5,194,premium,UK,0
CUST_783,2024-07-29,2024-12-12,1776.8999487059996,5,60,enterprise,Australia,0
CUST_784,2024-01-16,2024-12-23,781.9193839501991,0,32,premium,USA,0
CUST_785,2024-07-05,2024-12-23,2472.211674099432,8,96,basic,USA,0
CUST_786,2024-08-25,2024-12-06,448.5206381664948,5,134,basic,UK,0
CUST_787,2024-04-27,2024-12-14,3373.294538141131,6,8,basic,Australia,0
CUST_788,2024-02-26,2024-12-26,986.1852572782346,8,108,basic,Australia,0
CUST_789,2024-07-22,2024-12-15,2196.964732275683,6,152,enterprise,Canada,0
CUST_790,2024-09-20,2024-12-13,1143.3625286162498,7,4,premium,Australia,0
CUST_791,2024-05-11,2024-12-07,2555.598315812058,9,68,premium,USA,0
CUST_792,2024-09-04,2024-12-05,1555.2752576963046,7,86,enterprise,USA,0
CUST_793,2024-07-17,2024-12-08,4083.6936853398706,1,137,basic,USA,0
CUST_794,2024-02-29,2024-12-18,1924.7957701876185,3,120,enterprise,USA,0
CUST_795,2024-08-10,2024-11-30,3896.897224861083,0,126,basic,USA,0
CUST_796,2024-08-06,2024-11-30,2504.59157939345,4,140,enterprise,Canada,0
CUST_797,2024-07-24,2024-12-27,1571.8653364941572,7,160,enterprise,USA,0
CUST_798,2024-05-29,2024-12-15,672.031357071577,1,66,basic,USA,0
CUST_799,2024-02-14,2024-12-15,498.0503055215103,9,102,premium,USA,0
CUST_800,2024-05-17,2024-12-05,3894.5878574810818,4,43,basic,USA,0
CUST_801,2024-06-18,2024-11-30,3164.2078575703817,5,175,enterprise,Australia,0
CUST_802,2024-05-20,2024-12-03,3903.50480673893,1,126,enterprise,Australia,0
CUST_803,2024-06-19,2024-12-19,3811.173800134691,8,98,basic,Australia,0
CUST_804,2024-10-11,2024-12-02,4846.032077927714,8,183,premium,USA,0
CUST_805,2024-06-17,2024-12-19,2354.469198612494,0,41,premium,UK,0
CUST_806,2024-08-01,2024-12-06,4364.488577341353,3,36,enterprise,Canada,0
CUST_807,2024-03-09,2024-12-01,495.9740180181939,9,129,premium,USA,0
CUST_808,2024-03-17,2024-11-29,1838.616875825607,3,52,enterprise,UK,0
CUST_809,2024-07-31,2024-12-10,1293.3937544003586,1,185,basic,UK,0
CUST_810,2024-03-18,2024-12-07,4682.170468772057,7,20,enterprise,Canada,0
CUST_811,2024-05-11,2024-12-08,3837.8535025563965,9,83,basic,Australia,0
CUST_812,2024-05-23,2024-12-27,4819.655193975369,9,13,basic,USA,0
CUST_813,2024-07-26,2024-12-20,838.5684753996937,2,115,premium,Australia,0
CUST_814,2024-07-04,2024-12-17,4062.2486024768145,9,159,basic,Canada,0
CUST_815,2024-01-31,2024-12-04,370.63067481107043,4,42,premium,UK,0
CUST_816,2024-07-22,2024-12-26,4769.118213897937,1,110,enterprise,USA,0
CUST_817,2024-01-11,2024-12-27,2052.137946778709,6,17,premium,UK,0
CUST_818,2024-10-01,2024-12-05,4861.96539317821,6,140,premium,Canada,0
CUST_819,2024-02-03,2024-12-26,2053.6870265227426,0,151,enterprise,UK,0
CUST_820,2024-04-11,2024-12-18,2219.5223779514213,6,192,basic,Canada,0
CUST_821,2024-08-02,2024-12-23,4539.770012699026,7,159,enterprise,USA,0
CUST_822,2024-07-14,2024-12-14,2337.876389813688,3,40,basic,Canada,0
CUST_823,2024-05-26,2024-12-04,1345.1969857151287,0,117,basic,Canada,0
CUST_824,2024-08-26,2024-11-30,3809.102978805262,9,74,basic,Australia,0
CUST_825,2024-11-19,2024-12-01,2842.9508630733653,3,131,basic,Canada,0
CUST_826,2024-06-13,2024-12-08,4618.784080118985,9,15,basic,Canada,0
CUST_827,2024-04-08,2024-12-20,4619.5623204136455,8,178,premium,UK,0
CUST_828,2024-07-04,2024-12-16,2005.7204636970605,4,169,basic,Canada,0
CUST_829,2024-05-27,2024-12-21,4661.265604321691,3,178,basic,Australia,0
CUST_830,2024-02-20,2024-11-30,1585.6275758014667,8,90,premium,USA,0
CUST_831,2024-10-28,2024-12-27,4392.948374669124,0,121,basic,Australia,0
CUST_832,2024-08-25,2024-12-09,3190.8612585992164,8,17,premium,USA,0
CUST_833,2024-09-19,2024-12-01,1618.9484040472282,7,129,basic,USA,0
CUST_834,2024-03-26,2024-12-11,990.1891738458506,4,65,basic,Canada,0
CUST_835,2024-02-21,2024-12-10,4807.694032566268,3,13,premium,Canada,0
CUST_836,2024-08-24,2024-12-11,2593.1781944867757,9,88,enterprise,Australia,0
CUST_837,2024-04-06,2024-12-17,941.1096685551358,5,76,basic,Canada,0
CUST_838,2024-10-29,2024-12-02,2003.9436253102256,8,134,basic,USA,0
CUST_839,2024-10-22,2024-12-14,4787.970119461758,0,47,basic,UK,0
CUST_840,2024-10-30,2024-12-04,4303.740698778214,4,116,basic,UK,0
CUST_841,2024-06-30,2024-12-26,3450.1763248089965,2,77,enterprise,UK,0
CUST_842,2024-02-18,2024-12-27,1348.1625921766213,2,190,premium,Canada,0
CUST_843,2024-10-03,2024-12-26,3658.0835225305996,3,125,basic,Canada,0
CUST_844,2024-04-02,2024-12-11,2451.4119836748328,1,84,premium,Canada,0
CUST_845,2024-11-04,2024-12-15,1256.593777108115,2,60,enterprise,Australia,0
CUST_846,2024-10-30,2024-11-30,253.9434240079583,0,196,premium,Australia,0
CUST_847,2024-02-09,2024-12-23,1269.3356114583084,2,192,premium,UK,0
CUST_848,2024-03-09,2024-12-09,4365.021510770374,1,146,premium,UK,0
CUST_849,2024-06-18,2024-12-03,1901.3315948939733,3,88,enterprise,Australia,0
CUST_850,2024-03-31,2024-12-12,2133.455246959087,7,145,premium,UK,0
CUST_851,2024-04-24,2024-12-06,2341.859849164227,0,128,basic,Australia,0
CUST_852,2024-01-18,2024-12-15,4478.909543330052,3,116,premium,Canada,0
CUST_853,2024-01-12,2024-12-13,3479.5201735394785,8,58,enterprise,USA,0
CUST_854,2024-03-29,2024-12-17,2726.1930688241255,8,131,enterprise,USA,0
CUST_855,2024-11-22,2024-12-25,1055.8814027717085,9,125,basic,Canada,0
CUST_856,2024-02-08,2024-11-29,3018.6429201543633,0,20,enterprise,UK,0
CUST_857,2024-06-17,2024-12-27,1873.4649825049974,8,108,basic,Canada,0
CUST_858,2024-02-21,2024-12-17,4136.087362024353,5,63,enterprise,Australia,0
CUST_859,2024-02-07,2024-12-02,4999.232770449963,3,84,enterprise,Australia,0
CUST_860,2024-06-02,2024-12-18,576.9464340347884,8,112,premium,Canada,0
CUST_861,2024-04-09,2024-12-23,1982.3952508176424,9,73,basic,UK,0
CUST_862,2024-09-30,2024-12-11,2831.760394545183,9,125,premium,Australia,0
CUST_863,2024-09-11,2024-12-21,1682.4035477341922,4,158,basic,Canada,0
CUST_864,2024-11-01,2024-11-29,4556.375537517105,9,40,basic,Canada,0
CUST_865,2024-02-18,2024-12-06,4970.9569825128065,8,26,basic,Australia,0
CUST_866,2024-01-01,2024-12-25,1608.431535032143,9,30,enterprise,UK,0
CUST_867,2024-04-26,2024-12-23,3095.129994849582,9,48,enterprise,Canada,0
CUST_868,2024-09-20,2024-12-07,4641.306979890399,4,120,premium,UK,0
CUST_869,2024-08-22,2024-12-19,2548.1653087646932,5,112,premium,UK,0
CUST_870,2024-11-27,2024-11-29,1700.5220967433434,9,93,basic,Australia,0
CUST_871,2024-11-21,2024-12-16,3862.606344980078,3,57,premium,Canada,0
CUST_872,2024-06-11,2024-12-27,4560.514049513622,8,145,basic,Canada,0
CUST_873,2024-10-16,2024-12-08,1957.2932971140003,8,74,enterprise,USA,0
CUST_874,2023-12-30,2024-12-12,4708.677883052795,3,80,enterprise,UK,0
CUST_875,2024-05-11,2024-12-01,2135.5819708137956,0,23,premium,USA,0
CUST_876,2024-03-22,2024-12-15,1866.6370326342255,3,128,premium,Australia,0
CUST_877,2024-07-06,2024-12-09,2222.788998641389,5,81,enterprise,Australia,0
CUST_878,2024-04-27,2024-12-22,2886.5154620129138,7,61,premium,Canada,0
CUST_879,2024-01-28,2024-12-01,2247.8936692940642,8,16,enterprise,UK,0
CUST_880,2024-07-07,2024-12-07,289.2653225333462,2,159,enterprise,Canada,0
CUST_881,2024-04-11,2024-11-29,2264.153339529932,7,38,premium,Australia,0
CUST_882,2024-02-25,2024-12-26,1708.9303009947603,0,17,enterprise,USA,0
CUST_883,2024-09-07,2024-12-27,4608.588797614311,0,87,basic,Australia,0
CUST_884,2024-06-04,2024-12-06,1872.4698102281675,9,166,premium,UK,0
CUST_885,2024-01-11,2024-11-28,655.678428064483,4,88,basic,USA,0
CUST_886,2024-06-05,2024-12-21,3083.153526099476,5,99,basic,USA,0
CUST_887,2024-05-06,2024-11-30,4146.149265817223,0,152,enterprise,USA,0
CUST_888,2024-09-18,2024-12-22,1443.1251569272176,9,27,premium,UK,0
CUST_889,2024-09-10,2024-12-06,3064.093453338997,8,58,basic,Canada,0
CUST_890,2024-09-29,2024-12-25,2722.354574720525,3,121,enterprise,Australia,0
CUST_891,2024-05-12,2024-11-30,4532.174430942764,6,28,enterprise,Australia,0
CUST_892,2024-02-25,2024-12-07,4798.6697168914425,6,19,premium,USA,0
CUST_893,2024-10-16,2024-12-26,2199.902443083126,7,21,basic,UK,0
CUST_894,2024-05-28,2024-12-15,2517.9185578207694,0,172,enterprise,Canada,0
CUST_895,2024-11-03,2024-12-09,4819.793142946751,3,39,basic,UK,0
CUST_896,2024-02-15,2024-12-18,4895.356881222234,2,149,basic,USA,0
CUST_897,2024-08-04,2024-12-12,3314.297151472558,3,72,premium,USA,0
CUST_898,2024-06-12,2024-12-03,2527.3248900966387,6,66,basic,USA,0
CUST_899,2024-10-11,2024-11-28,391.5897075454791,3,100,basic,Australia,0
CUST_900,2024-10-18,2024-12-07,4560.023917452998,3,47,basic,USA,0
CUST_901,2024-07-05,2024-12-25,669.1772885291505,1,65,premium,Australia,0
CUST_902,2024-03-19,2024-12-27,4621.05567460692,1,47,basic,USA,0
CUST_903,2024-11-15,2024-12-05,1540.8491066424333,5,41,enterprise,Australia,0
CUST_904,2024-03-11,2024-11-28,1301.0941320345387,0,7,enterprise,UK,0
CUST_905,2024-06-05,2024-12-19,1547.6319672307034,7,167,basic,Canada,0
CUST_906,2024-02-06,2024-12-08,487.45779212618567,3,168,basic,UK,0
CUST_907,2024-08-30,2024-12-03,908.1688043857744,6,54,enterprise,USA,0
CUST_908,2024-07-26,2024-12-01,1237.230343982273,5,121,premium,Canada,0
CUST_909,2024-07-22,2024-12-05,440.3191707080093,1,14,basic,Canada,0
CUST_910,2024-08-14,2024-12-26,1012.0396138877395,0,89,enterprise,Australia,0
CUST_911,2024-02-27,2024-12-26,2151.0419483339992,6,159,premium,UK,0
CUST_912,2024-11-11,2024-12-27,706.2686740598477,4,57,premium,Australia,0
CUST_913,2024-02-09,2024-11-30,2725.52017805975,8,162,premium,USA,0
CUST_914,2024-11-15,2024-12-07,101.54548895064353,8,69,basic,UK,0
CUST_915,2024-08-05,2024-12-16,1827.3102521987307,9,199,enterprise,Australia,0
CUST_916,2024-05-01,2024-12-16,3765.3632515146383,6,72,enterprise,UK,0
CUST_917,2024-07-06,2024-12-02,1448.0057033410278,0,143,enterprise,Canada,0
CUST_918,2024-10-12,2024-12-02,4800.2825916675665,6,152,premium,UK,0
CUST_919,2024-03-28,2024-12-12,1377.0464867727035,9,74,basic,UK,0
CUST_920,2024-07-13,2024-12-01,4341.051520914889,5,21,premium,USA,0
CUST_921,2024-03-08,2024-12-24,701.9204007777536,0,173,premium,Canada,0
CUST_922,2024-01-24,2024-12-24,789.7586020476558,2,39,premium,USA,0
CUST_923,2024-06-05,2024-12-10,4039.459145779035,6,125,basic,Australia,0
CUST_924,2024-01-10,2024-12-23,2607.623343742023,4,95,premium,UK,0
CUST_925,2024-05-20,2024-12-10,211.7816366295413,1,78,premium,Australia,0
CUST_926,2024-08-30,2024-12-07,1607.781044906843,4,193,enterprise,Australia,0
CUST_927,2024-03-23,2024-12-17,4658.087489678532,2,92,premium,Canada,0
CUST_928,2024-05-30,2024-12-05,2043.5834632563678,7,25,basic,Australia,0
CUST_929,2024-04-11,2024-12-22,737.4049372259593,0,164,basic,USA,0
CUST_930,2024-06-26,2024-12-14,1370.3628946828246,1,85,basic,Australia,0
CUST_931,2024-08-01,2024-12-26,2081.534121793201,1,145,enterprise,Australia,0
CUST_932,2024-07-19,2024-12-09,2145.601283552547,1,167,premium,USA,0
CUST_933,2024-09-23,2024-12-19,213.29784936959243,1,158,basic,UK,0
CUST_934,2024-10-14,2024-11-29,2033.8215582296134,9,74,basic,USA,0
CUST_935,2024-02-26,2024-12-13,606.6164672221571,4,12,basic,UK,0
CUST_936,2024-06-12,2024-12-17,3665.972461540111,8,88,enterprise,Australia,0
CUST_937,2024-03-08,2024-12-21,2940.919018008335,2,79,basic,Canada,0
CUST_938,2024-10-17,2024-11-30,4970.042769273521,4,13,enterprise,Canada,0
CUST_939,2024-04-01,2024-12-20,2399.9240597092657,3,77,enterprise,UK,0
CUST_940,2024-08-23,2024-12-23,2824.5235191137017,1,182,enterprise,Canada,0
CUST_941,2024-04-17,2024-12-16,2592.7931766415995,2,39,enterprise,Australia,0
CUST_942,2024-10-13,2024-12-21,4163.904912138276,0,195,basic,USA,0
CUST_943,2024-03-06,2024-12-01,4225.010794066108,7,78,premium,Canada,0
CUST_944,2024-11-23,2024-12-09,2629.3173181787897,0,192,premium,USA,0
CUST_945,2024-08-15,2024-12-05,963.5991546006869,1,154,premium,Canada,0
CUST_946,2024-03-01,2024-12-03,1480.7925825566388,8,6,enterprise,Australia,0
CUST_947,2024-05-24,2024-12-22,2808.8053103193038,4,182,basic,UK,0
CUST_948,2024-07-14,2024-12-11,910.0768382761685,4,112,premium,Canada,0
CUST_949,2024-05-05,2024-12-03,3825.4083814226774,4,9,enterprise,Australia,0
CUST_950,2024-09-04,2024-11-29,4478.580702325072,5,116,enterprise,UK,0
CUST_951,2024-05-03,2024-12-19,2268.439421073748,4,66,enterprise,Australia,0
CUST_952,2024-11-07,2024-12-04,4473.995788584652,9,199,enterprise,UK,0
CUST_953,2024-05-10,2024-12-11,1154.9516393434476,3,82,premium,Canada,0
CUST_954,2024-04-26,2024-12-13,4184.702107009169,0,146,enterprise,USA,0
CUST_955,2024-01-26,2024-12-23,2288.739900510604,4,180,basic,UK,0
CUST_956,2024-02-02,2024-12-10,4620.145782815313,2,169,basic,USA,0
CUST_957,2024-07-03,2024-12-19,4469.702634798435,3,103,enterprise,UK,0
CUST_958,2024-11-03,2024-12-16,2920.7403248324476,6,153,basic,USA,0
CUST_959,2024-02-19,2024-12-19,2554.5970638939093,7,76,premium,UK,0
CUST_960,2024-03-05,2024-12-21,973.7410670828045,1,195,basic,UK,0
CUST_961,2024-08-03,2024-12-13,2794.697689465953,6,93,enterprise,USA,0
CUST_962,2024-09-12,2024-12-01,1767.1791366979664,7,149,basic,Canada,0
CUST_963,2024-08-12,2024-11-30,1755.0573058837824,9,68,premium,Australia,0
CUST_964,2024-09-28,2024-12-22,4179.1995672374,5,88,enterprise,Canada,0
CUST_965,2024-04-26,2024-12-12,2392.9407057461194,9,111,basic,USA,0
CUST_966,2024-07-28,2024-12-19,465.0877141223311,0,128,enterprise,Canada,0
CUST_967,2024-01-17,2024-12-23,2205.3831408611873,4,77,premium,Australia,0
CUST_968,2024-10-26,2024-12-24,4745.413884335146,4,105,basic,USA,0
CUST_969,2024-05-30,2024-12-04,576.5289919201045,4,111,enterprise,Australia,0
CUST_970,2024-11-20,2024-12-12,701.1643679947687,9,186,premium,Australia,0
CUST_971,2024-04-22,2024-12-15,3709.119984426433,2,128,basic,Canada,0
CUST_972,2024-09-20,2024-11-30,2419.087367333913,3,138,enterprise,USA,0
CUST_973,2024-03-11,2024-11-29,2276.3635908682872,0,121,enterprise,Australia,0
CUST_974,2024-05-30,2024-12-02,4681.716694784903,5,191,premium,Australia,0
CUST_975,2024-02-02,2024-12-12,751.9646062900687,2,162,premium,USA,0
CUST_976,2024-10-19,2024-11-28,1305.5712575536318,0,29,basic,Australia,0
CUST_977,2024-08-15,2024-12-21,4314.91588322004,2,171,enterprise,USA,0
CUST_978,2024-07-24,2024-12-24,1155.087585410094,0,22,enterprise,Canada,0
CUST_979,2024-04-11,2024-12-26,1265.6622929526186,7,64,premium,Australia,0
CUST_980,2024-09-25,2024-12-10,3800.950002091343,1,33,basic,USA,0
CUST_981,2024-05-17,2024-12-19,3985.0149919080886,3,67,basic,USA,0
CUST_982,2024-03-01,2024-12-09,762.9955051101003,1,28,enterprise,Canada,0
CUST_983,2024-01-19,2024-11-29,4672.921382338545,4,158,enterprise,Canada,0
CUST_984,2024-08-21,2024-12-18,3000.8479542908385,5,174,basic,Australia,0
CUST_985,2024-04-22,2024-12-05,4392.807238103027,8,74,basic,UK,0
CUST_986,2024-05-12,2024-11-30,1488.2969852024185,9,137,enterprise,Canada,0
CUST_987,2024-08-13,2024-12-03,2161.1941079572516,7,90,enterprise,Australia,0
CUST_988,2024-10-27,2024-12-14,304.8711055450306,2,141,enterprise,Australia,0
CUST_989,2024-08-28,2024-12-14,2124.7273941449084,9,27,enterprise,USA,0
CUST_990,2024-03-25,2024-12-20,1314.9475779364977,0,8,premium,Australia,0
CUST_991,2024-03-23,2024-12-02,2689.248627522357,7,133,premium,Canada,0
CUST_992,2024-02-02,2024-12-17,1590.4115850753944,9,160,enterprise,UK,0
CUST_993,2024-03-26,2024-12-20,4596.63307082583,1,10,enterprise,USA,0
CUST_994,2024-03-07,2024-12-01,3693.135025199795,7,95,premium,UK,0
CUST_995,2024-05-26,2024-12-13,1855.5238860179502,9,24,enterprise,USA,0
CUST_996,2024-09-12,2024-12-08,263.42869551689853,1,96,enterprise,USA,0
CUST_997,2024-10-12,2024-12-04,529.858489584918,9,83,enterprise,Canada,0
CUST_998,2024-03-25,2024-12-12,4634.261552759068,4,78,enterprise,UK,0
CUST_999,2024-03-17,2024-11-29,3579.2412649708867,4,65,enterprise,Canada,0
